news_outlet;provenance;query_keywords;creation_date;last_modified;crawl_date;author_person;author_organization;news_keywords;content_title;content_description;content_body;Fake News;Extreme bias;clickbait;credible;
kurier;https://kurier.at/chronik/oesterreich/flugzeugabstuerze-verschwundene-berichte-teure-untersuchungen-sub-verkehrsministerium-rechnungshof/402790681;ns, us, rna, ss, klima, klimaschutz, sp;25.02.2024;nan;24.10.2024;25.02.24, 16:31;;;Flugzeugabstürze: Verschwundene Berichte und teure Untersuchungen;Der Rechnungshof prüfte die Untersuchung von Flug- und Bahnunfällen. Dabei wurden Ursachen für die teils um bis zu 15 Jahre verspäteten Berichte gefunden. ;Eine mysteriös verschwundene Festplatte mit Beweisen. Mitarbeiter, die nebenbei private Firmen führen oder Taxifahren, statt rasch zu untersuchen. Dazu hohe Kosten für geheime Gutachten und eine Internetseite, wo aus Platzgründen nicht einmal die Endberichte zeitgerecht veröffentlicht werden können.;;;;;
kurier;https://kurier.at/chronik/wien/das-steht-im-endbericht-zum-terroranschlag-in-wien/401183980;terror, ns, övp, us, usa, ss, schi, sp, fpö;10.02.2021;nan;24.10.2024;10.02.21, 12:18;;;Das steht im Endbericht zum Terroranschlag in Wien;Es fehle etwa an einer zentralen Datei für Verfassungsschützer. Außerdem gibt es Kritik an der Deradikalisierung.;Etwas mehr als drei Monate nach dem Terroranschlag in der Wiener Innenstadt (mit vier Todesopfern) legte die unabhängige Kommission ihren Bericht vor. Geschwärzt wurde diesmal nichts. Er umfasst gerade einmal 29 Seiten. Betont wird darin, dass die vorherige Haft des Attentäters Kujtim F. unauffällig gewesen sei. Kritisch wird aber gesehen, dass es keine Beschäftigungsmöglichkeiten für den Häftling gab. Die Prüfer verlangen eine bessere strukturelle und finanzielle Aufstellung der Deradikalisierungsarbeit.;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/sankt-poelten/st-poelten-riecht-nach-zitrus-tee-und-weissem-moschus/401219862;ns, frankreich, christ, us, usa, ss, schi, familie, sp;16.03.2021;nan;24.10.2024;16.03.21, 17:30;;;St. Pölten riecht nach Zitrus, Tee und weißem Moschus;"St. Pölten bekommt einen eigenen Duft. Die Räumlichkeiten der Stadt werden künftig einen individuellen ""Signature-Duft"" tragen.";"Der KURIER berichtet verstärkt aus der Landeshauptstadt St. Pölten. Wenn Sie über alle wichtigen Themen in der Stadt informiert bleiben wollen, dann können Sie sich hier oder am Ende des Artikels für den wöchentlichen Newsletter ""Ganz St. Pölten"" anmelden. Falls man bald jemanden in der Stadt sagen hört, ""hier riecht es nach St. Pölten"", hat man sich nicht verhört. Denn die Landeshauptstadt bekommt ein eigenes Parfum. Die Firma ""Günsberg Creation"" hat den speziellen Duft kreiert. Die Vielfalt der Stadt in einen Duft zu verpacken sei keine einfache Aufgabe gewesen, sagte Beatrix Schlaffer-Günsberg.";;;;;
kurier;https://kurier.at/chronik/niederoesterreich/mordalarm-drogenfahnder-der-wiener-polizei-soll-frau-getoetet-haben/401777373;ns, us, ss, schi, regierung, familie, sp, leiche;20.10.2021;nan;24.10.2024;20.10.21, 21:48;;;Drogenfahnder der Polizei Wien soll Frau getötet haben;Fahndung nach dem Tatverdächtigen läuft seit Mittwochabend im südlichen Niederösterreich.;Im südlichen Niederösterreich ist es Mittwochabend zu einer Bluttat gekommen. Im Bezirk Baden wurde die Leiche einer Frau in ihrem Wohnhaus in Deutsch-Brodersdorf, einer Katastralgemeinde von Seibersdorf, entdeckt. Als dringend tatverdächtig gilt der Lebensgefährte der 42-jährigen Getöteten. Es handelt sich dabei um einen Polizeibeamten der Drogenabteilung beim Landeskriminalamt Wien (LKA). In der Nähe des Tatortes lief am Mittwoch in den Abendstunden eine groß angelegte Fahndung nach dem Mordverdächtigen. Die Fahndung hat am Donnerstag angedauert. Auch die Polizei-Sondereinheit Cobra und ein Hubschrauber des Innenministeriums waren an der Suche beteiligt.;;;;;
kurier;https://kurier.at/chronik/burgenland/trenngenauigkeit-verbessern-der-abfall-ist-wertvoll/400787246;ns, us, rna, usa, ss, schi, umweltschutz, corona, sp;20.03.2020;nan;24.10.2024;20.03.20, 09:00;;;Trenngenauigkeit verbessern: „Der Abfall ist wertvoll“;Der Burgenländische Müllverband setzt sich zum 40-jährigen Bestehen Ressourcenschonung zum Ziel.;Etwa 36.100 Tonnen Restmüll haben die Burgenländer 2018 produziert. Auch wenn die aktuellen Zahlen für das Vorjahr noch nicht vorliegen - der Müll wird jedes Jahr mehr. Seit vier Jahrzehnten ist die Abfallwirtschaft in Pannonien verbandsmäßig organisiert. Der Geschäftsführer des Burgenländischen Müllverbands (BMV), Johann Janisch, blickt auf die Entwicklung der Müllbeseitigung zurück. „Vor 60, 70 Jahren“, erklärt Janisch, „hat es Abfälle, wie wir sie heute kennen, noch nicht gegeben.“ Damals waren viele Bewohner Selbstversorger, organischer Abfall wurde oftmals auf einem Misthaufen entsorgt. Aufgrund zunehmender Industrialisierung habe man in den 1970er Jahren begonnen, umzudenken.;;;;;
kurier;https://kurier.at/wirtschaft/kunststoffrecycling-lohnt-sich-nicht-mehr/400948460;politik, ns, us, ss, schi, klima, corona;23.06.2020;nan;24.10.2024;23.06.20, 10:59;;;Kunststoffrecycling lohnt sich nicht mehr;Der niedrige Ölpreis ließ den Markt für Rezyklate einbrechen, weil neues Plastik billiger ist.;"Die heimischen Entsorgungsbetriebe warnen vor dem Aus für das Recycling von Kunststoff. Ihr Problem: Der aufgrund der Coronakrise niedrige Ölpreis ließ auch die Preise für Plastik einbrechen. Für die Industrie ist es daher billiger, neue Kunststoffe zu verwenden als recyceltes Plastik. ""Günstige Neuware ist der Alptraum der Kunststoffrecycler"", so der Verband Österreichischer Entsorgungsbetriebe (VOEB), der am Dienstag auf die Lage aufmerksam machte.";;;;;
kurier;https://kurier.at/chronik/niederoesterreich/sankt-poelten/autobahn-restaurant-in-st-poelten-kommt-unter-den-hammer/401774976;ns, ss, us;19.10.2021;nan;24.10.2024;19.10.21, 11:13;;;Autobahn-Restaurant in St. Pölten kommt unter den Hammer;Hunderte Positionen werden bis Freitag im Internet versteigert, im Sommer 2022 soll am Standort ein neues Projekt starten.;"Der KURIER berichtet verstärkt aus der Landeshauptstadt St. Pölten. Wenn Sie über alle wichtigen Themen in der Stadt informiert bleiben wollen, dann können Sie sich hier oder am Ende des Artikels für den wöchentlichen Newsletter ""Ganz St. Pölten"" anmelden. Das Autobahn-Restaurant Rosenberger in St. Pölten kommt unter den Hammer. Die komplette Einrichtung wird angeboten. Hunderte Positionen werden bis Freitag auf www.aurena.at versteigert, teilte die Lenox-Trading aus dem oberösterreichischen Scharten bei Eferding mit. Das Restaurant an der Westautobahn (A 1) wird abgerissen und neu gebaut. Anfang November sollen die Bagger anrollen.";;;;;
kurier;https://kurier.at/politik/inland/erste-bilanz-zu-den-selbsttests-an-den-schulen/401184871;ns, christ, us, usa, ss, sp;11.02.2021;nan;24.10.2024;11.02.21, 08:31;;;Erste Bilanz zu Selbsttests an Schulen: 198 von 400.000 positiv;In Niederösterreich wurden 80 Prozent, in Wien 75 Prozent der positiven Schnelltests durch PCR-Tests als infiziert bestätigt.;"""Wenn wir nicht getestet hätten, hätten wir diese rund 200 Personen in der Schule, sie hätten es gar nicht gemerkt, dass sie infiziert sind."" 123 waren Schüler, und 75 Lehrer oder Verwaltungspersonal. Die Zahl der Testverweigerer war extrem niedrig. 98 bis 99 Prozent der Eltern wollten den Test und haben die Einverständniserklärung unterschrieben. In Wien haben am ersten Tag vier Prozent der Eltern die Kinder zum Test begleitet, in Niederösterreich am ersten Tag neun Prozent, am zweiten nur noch zwei Prozent.";;;;;
kurier;https://kurier.at/politik/ausland/irland-setzt-oesterreich-wegen-mutanten-auf-rote-liste/401185120;corona, ss, afrika, us;11.02.2021;nan;24.10.2024;11.02.21, 11:14;;;Irland setzt Österreich wegen Mutanten auf Rote Liste;Österreicher, die in Irland einreisen, müssen verpflichtend in Quarantäne.;Irland hat Österreich am Donnerstag wegen der Corona-Virus-Mutation auf eine Rote Liste mit verschärften Einreisebeschränkungen eingesetzt. Einreisende aus Österreich müssen sich in Irland künftig einer 14-tägigen verpflichtenden Quarantäne unterziehen, wie der irische Premierminister Micheal Martin am Donnerstag laut Reuters erklärte. Ein Freitesten ist nicht möglich. Bisher galten die verschärften Einreiseregeln nur für Südafrika und Brasilien. Nun kamen Österreich, die Vereinigten Arabischen Emirate und afrikanische Ländern südlich der Sahara auf die Liste von Länder, in denen Varianten des Coronavirus vorkommen. Bisher gab es für Österreicher laut Außenministerium die Möglichkeit die 14-tägige Selbstisolierung mit einem negativen PCR-Testergebnis nach fünf Tagen zu verlassen.;;;;;
kurier;https://kurier.at/chronik/oesterreich/7-tages-inzidenz-die-bezirke-mit-den-meisten-faellen/401187484;ns, us, pandemie, ss, corona, sp;13.02.2021;nan;24.10.2024;13.02.21, 14:29;;;7-Tages-Inzidenz: Die Bezirke mit den meisten Fällen;Inzwischen gibt es bereits sechs Bezirke mit einer 7-Tages-Inzidenz von unter 50. Besonders positiv ist die Entwicklung im Burgenland.;Die 7-Tages-Inzidenz pro 100.000 Einwohner liegt mit Stand Samstag, 14 Uhr in Österreich bei 109,89. Im Vergleich zu einer Woche (106,27) bedeutet das eine kleine Steigerung. Auf die Lockerungsmaßnahmen, die den Österreichern seit vergangenem Montag wieder den Besuch bei Friseur oder das Einkaufen im Handel erlauben, wird diese leichte Steigerung jedoch noch nicht zurückzuführen sein. Rund 10 Tage, so lautet die Faustregel, braucht es, bis sich Änderungen der Maßnahmen auch im dokumentierten Infektionsgeschehen niederschlagen. Eher schon liegt die Steigerung schlicht am erhöhten Testaufkommen (mehr dazu weiter unten).;;;;;
kurier;https://kurier.at/chronik/oesterreich/70-weitere-faelle-der-britischen-mutation-in-kaernten/401187565;ns, us, ss, afrika, corona, sp;13.02.2021;nan;24.10.2024;13.02.21, 16:45;;;70 weitere Fälle der britischen Mutation in Kärnten;Dazu kommen 177 Verdachtsfälle. Aber aktuell keine Hinweise auf südafrikanische Variante.;In Kärnten sind weitere 70 Fälle der Coronavirus-Mutation B.1.1.7 bestätigt worden. Das gab der Landespressedienst am Samstag in einer Aussendung bekannt. Damit gibt es derzeit 100 bestätigte Fälle, dazu kommen 177 Verdachtsfälle, die noch untersucht werden. Die Neuinfektionen sind über fast alle Kärntner Bezirke verteilt. In Hermagor, der nach wie vor zu einem der meist-betroffenen Bezirke Österreichs gehört (mehr dazu), sind es 23, je acht in Klagenfurt-Stadt und Spittal an der Drau, je sieben in St. Veit/Glan und Villach-Stadt, je fünf in Villach-Land und Klagenfurt-Land, vier in Wolfsberg, drei in Feldkirchen, in Völkermarkt gibt es keinen neuen Fall. Hinweise oder bestätigte Fälle der südafrikanischen Mutation B.1.351 oder der brasilianischen Mutation P.1 gab es bis Samstag keine. Wann die Ergebnisse der Sequenzierung der 177 Verdachtsfälle vorliegen werden, war vorerst nicht bekannt.;;;;;
kurier;https://kurier.at/chronik/oesterreich/roadrunner-in-wien-tut-die-polizei-zu-wenig/402071341;politik, migration, spo, ns, övp, us, usa, ss, schi, sp;11.07.2022;nan;24.10.2024;11.07.22, 19:00;;;Roadrunner: Tut die Polizei zu wenig?;Die drei großen Parteien werfen der Exekutive vor, nicht genug gegen die Raser in der Stadt  zu tun. Die Polizei spricht hingegen von 600 Planquadraten allein im heurigen Jahr;Obwohl die Roadrunner-Szene in Wien erstmals Ende der Neunzigerjahre auftrat, spitzt sich die Lage in den vergangenen Jahren immer weiter zu. Treffen von Hunderten jungen Autofahrern mit ihren aufgemotzten Kisten auf dem Kahlenberg sind ein offenkundiger Beleg. Zunächst zog es nur Raser aus Niederösterreich, vor allem aus Wiener Neustadt, an den zweiten großen Treffpunkt, die Triesterstraße in Favoriten, dann weitete sich alles aus. Später kamen auch Ungarn oder Serben eigens angereist. Spricht man mit den Nachwuchsrennfahrern, dann hört man als Motiv für die lange Anreise oft die Polizeikontrollen. Denn gerade das sei Teil des besonderen Nervenkitzels. Die seichte Hollywood-Serie „The Fast and the Furious“ dient gerne als Vorbild. Man will nicht nur gegeneinander fahren, sondern auch gegen die Exekutive antreten.;;;;;
kurier;https://kurier.at/chronik/wien/foerder-wildwuchs-bei-stadtfest-und-donauinselfest/400458688;ns, övp, us, ss, sp;05.04.2019;nan;24.10.2024;05.04.19, 18:42;;;Förder-Wildwuchs bei Stadtfest und Donauinselfest;Der Rechnungshof kritisiert fehlende Überprüfung der Abrechnungen von Großevents der SPÖ, ÖVP und der Grünen.;Kaum Prüfung. Der Rechnungshof bemängelt die Förderung von parteinahen Großevents in Wien. Laut einem Rohbericht, über den Die Presse in ihrer Samstagausgabe berichtet, wurden etwa im Rathaus Abrechnungen nur mangelhaft kontrolliert. Untersucht wurden das Donauinselfest der SPÖ, das grüne Kulturevent Wienwoche und das ÖVP-Stadtfest. Laut dem Bericht soll die Förderwürdigkeit der dahinterstehenden Veranstalter-Vereine unzureichend geprüft bzw. beurteilt worden sein. Auch seien übermittelte Belege oft nicht geprüft worden. Dies hat laut Presse nun der Rechnungshof selbst vorgenommen.;;;;;
kurier;https://kurier.at/chronik/oesterreich/flug-skandal-dubiose-unfall-ermittlungen-mit-amtsausweisen/228.600.689;ns, christ, us, rna, usa, ss, schi, afrika, neos, sp, leiche;03.11.2016;nan;24.10.2024;03.11.16, 06:00;;;Flug-Skandal: Dubiose Unfall-Ermittlungen;Neue Vorwürfe gegen die Fluguntersuchungsstelle: Wie Angestellte einer Privatfirma zu offiziellen Mitarbeitern einer Behörde gemacht wurden;"Hinweise auf unterdrückte Absturzberichte, ein Niveau unterhalb einiger afrikanischer Staaten. Die Fluguntersuchungsstelle in der Bundesanstalt für Verkehr des Verkehrsministeriums rückt immer mehr in den Mittelpunkt eines Flug-Skandals (der KURIER berichtete). Bemerkenswert bei dieser Affäre ist eine private Firma, die offenbar eine nicht unwesentliche Rolle bei den Untersuchungen spielt. Sie firmiert sogar teilweise an der gleichen Adresse wie die Fluguntersuchungsstelle. ""Man weiß nicht genau, wo die Bundesanstalt für Verkehr aufhört und wo diese Firma eigentlich beginnt"", kritisiert Neos-Aufdecker Rainer Hable. Denn deren privaten Angestellte tauchen sogar in offiziellen Mitarbeiter-Listen des Verkehrsministeriums auf. Bemerkenswerterweise wurden diese Privatpersonen genau während jener Zeit auf die Organigramme gesetzt, als die internationale Organisation für Zivilluftfahrt (ICAO) die Mannstärke der Untersuchungsstelle prüfte. Wurde eine UNO-Organisation ausgetrickst, um ein noch schlechteres Ergebnis zu verhindern?";;;;;
kurier;https://kurier.at/chronik/oesterreich/super-lok-vectron-probleme-geloest-und-gleich-neue-bestellt/400107014;ns, ss, sp, us;03.09.2018;nan;24.10.2024;03.09.18, 06:00;;;"""Super-Lok"" Vectron: Probleme gelöst, neue Loks bestellt";Zulassung für Italien wurde erteilt, die ÖBB ordern weitere 17 Loks von Siemens.;Für den Betrieb der neuen „Super-Lok“ Vectron gibt es seit einigen Tagen endgültig grünes Licht. „Die ;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Zulassung für Italien ist erteilt“; sagt ÖBB-Sprecher Bernhard Rieder. Siemens konnte alle erforderlichen Genehmigungen vorlegen; das wochenlange Warten hat ein Ende. Im März wurde die Vectron zunächst groß von den Chefs von Siemens und ;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
ÖBB präsentiert. Doch kurz danach stellte sich heraus; dass die Lokomotiven keine Zulassung von der italienischen Behörde ANSF bekamen. Am 28. Mai konnte die vertraglich zugesicherte Lok nicht überstellt werden;" Siemens musste Ersatz zur Verfügung stellen (und teilweise sogar ausgerechnet von der Konkurrenz anmieten).""";;;;;;;;;;;;;;
kurier;https://kurier.at/chronik/oesterreich/ministerium-unterdrueckt-sicherheits-berichte-ueber-flugunfaelle/228.292.848;politik, spo, ns, övp, christ, us, rna, usa, ss, schi, neos, sp, leiche;02.11.2016;nan;24.10.2024;02.11.16, 06:00;;;Ministerium unterdrückt Sicherheits-Berichte über Flugunfälle;Geheime Dokumente. Tödliche Abstürze wurden im Verkehrsressort nicht untersucht oder sogar vertuscht.;Die vier Männer (38 bis 53 Jahre) waren sofort tot. Sie bekamen nicht viel davon mit als ihr Leben am 30. März 2011 um 10.07 Uhr ausgelöscht wurde. Zu diesem Zeitpunkt zerriss es den Polizeihubschrauber mit fast 250 km/h auf der Wasseroberfläche des eiskalten Achensees. Allein der Sachschaden betrug elf Millionen Euro. Zwei Jahre später wurde der Endbericht zur Absturzursache vom Chef der Flugpolizei mündlich verkündet. Demnach gab es zwei Möglichkeiten: Der Hubschrauber habe Vögel getroffen und sei abgestürzt. Oder der Pilot wurde durch die Rotoren geblendet und hätte deshalb einen epileptischen Anfall erlitten. Letztere Variante glaubt man bis heute in weiten Teilen des Innenministeriums. Offenbar ein Irrglaube.;;;;;
kurier;https://kurier.at/politik/inland/terror-familie-eines-todesopfers-klagt-die-republik-auf-schmerzensgeld/401187634;ns, lockdown, us, usa, ss, schi, familie, sp, karl nehammer;14.02.2021;nan;24.10.2024;14.02.21, 05:00;;;Terror: Familie eines Todesopfers klagt die Republik auf Schmerzensgeld;Die Mutter der getöteten Kunststudentin Vanessa fordert von der Republik ein Schmerzensgeld von über 120.000 Euro.;Vier Menschen wurden von einer Sekunde auf die andere durch den Attentäter Kujtim F. in den Abendstunden des 2. November 2020 gewaltsam aus dem Leben gerissen. Darunter auch die junge Studentin Vanessa, die neben ihrem Kunststudium kellnerte – so auch am verhängnisvollen letzten Abend vor dem zweiten Lockdown. Das Attentat hat nicht nur Wien geschockt, sondern die Familie des Opfers schwer traumatisiert, vor allem angesichts der zahlreichen Fehler, die den Behörden im Vorfeld des Attentats passiert sind. Zusätzlich zum Schmerz erfuhr die Familie auch eine Ernüchterung – nämlich wie empathielos und unwürdig die offiziellen Stellen Österreichs mit den Hinterbliebenen umgehen.;;;;;
kurier;https://kurier.at/chronik/oesterreich/terror-in-wien-die-vielen-loecher-im-staatsschutz/401141466;terror, rki, politik, ns, övp, us, usa, ss, sp, leiche;29.12.2020;nan;24.10.2024;29.12.20, 05:00;;;Terror in Wien: Die vielen Löcher im Staatsschutz;Die Reform des Verfassungsschutzes muss (und wird) viel weiter gehen als bisher bekannt.;Als der spätere Wien-Attentäter Kujtim F. im Dezember 2019 – zehn Monate vor dem Anschlag – den Beamten des Wiener Verfassungsschutzes (LVT) gegenübersitzt, ist er nervös und lügt. Er ist gerade erst aus dem Gefängnis entlassen worden und weigert sich trotz laufender Bewährung, gegen Gesinnungsgenossen auszusagen. Schon hier hätte man stutzig werden können. Doch in den Folgemonaten wird F. alle Schwachstellen des heimischen Staatsschutzes ausnützen, wie auch der Zwischenbericht der Untersuchungskommission darlegt. Der KURIER hat sich die wichtigsten Probleme angeschaut und analysiert, wie es zu einer Lösung kommen könnte. Fix ist: Die bisher bekannten Eckpfeiler zur Reform des Staatsschutzes gehen nicht weit genug:;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/sankt-poelten/st-poeltner-haben-fernweh-kunden-lechzen-nach-urlaub/401217057;ns, christ, us, usa, pandemie, ss, schi, corona, sp;15.03.2021;nan;24.10.2024;15.03.21, 07:30;;;"St. Pöltner haben Fernweh: ""Kunden lechzen nach Urlaub""";Fast wichtiger als die Destination ist im Reisejahr 2021 das Thema Sicherheit, wie der Leiter eines Reisebüros verrät.;"Der KURIER berichtet verstärkt aus der Landeshauptstadt St. Pölten. Wenn Sie über alle wichtigen Themen in der Stadt informiert bleiben wollen, dann können Sie sich hier oder am Ende des Artikels für den wöchentlichen Newsletter ""Ganz St. Pölten"" anmelden. Das Jahr 2020 war ein trauriges für Reiseliebhaber. Statt dem Bad in der Südsee, war eher das Bad in der eigenen Badewanne angesagt. Anstelle des Reisepasses konnte man mit etwas Glück vielleicht schon den Impfpass zücken. Nach einem Jahr in den eigenen vier Wänden ist nun der Durst nach Urlaub groß, wie auch Christian Mühlbauer bemerkt. ""Meine Kunden lechzen nach Urlaub"", meint der Betreiber von Metropolis Reisen in St. Pölten.";;;;;
kurier;https://kurier.at/chronik/wien/bluttat-in-wien-28-jaehriger-soll-zwei-frauen-getoetet-haben/401734608;ns, us, rna, usa, ss, sp;13.09.2021;nan;24.10.2024;13.09.21, 19:25;;;Mordalarm in Wien: 28-Jähriger soll zwei Frauen getötet haben;Die Opfer (35 und 37 Jahre alt) wurden in einer Favoritner Wohnung entdeckt. Ein Somalier festgenommen.;Mordalarm in Wien-Favoriten: Ein 28-Jähriger soll zwei Frauen getötet haben. Laut Polizei wurde die Exekutive am Montagnachmittag zu einer Streitschlichtung gerufen, wo sie einen Somalier trafen, der angab, zwei Frauen in einer Wohnung umgebracht zu haben. Die Beamten fanden gegen 16 Uhr die beiden Opfer, ebenso somalische Staatsbürgerinnen (35 und 37 Jahre). Laut Zeitungsberichten wurden die beiden Frauen erstochen. Die Tatwaffe, ein Messer, wurde sichergestellt.;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/mordkomplott-gegen-schwiegersohn/401775699;ns, christ, us, usa, ss, schi, familie, sp;20.10.2021;nan;24.10.2024;20.10.21, 05:00;;;Filmreifes Mordkomplott einer 79-Jährigen gegen den Schwiegersohn;Im November kommt es gegen eine Seniorin und ihren Komplizen am Landesgericht Wr. Neustadt zum Prozess.;Es ist ein Stoff, aus dem erfolgreiche Krimis gemacht sind. Am 12. November startet am Landesgericht Wiener Neustadt der Prozess gegen die 79-jährige Pensionistin Renate K. aus dem Industrieviertel und ihren 52-jährigen „Handlanger“. Nach einem Zerwürfnis um das Erbe und viel Geld soll die Seniorin aus Hass auf ihren Schwiegersohn dessen Ermordung in Auftrag gegeben haben. Laut Anklage scheiterte das Komplott nur deshalb, weil es der angeheuerte Killer mit der Angst zu tun bekam.;;;;;
kurier;https://kurier.at/wirtschaft/opec-muss-im-ringen-um-hoehere-oelpreise-auf-sicht-fahren/400931453;ns, christ, us, usa, pandemie, ss, schi, corona, sp;04.06.2020;nan;24.10.2024;04.06.20, 15:02;;;OPEC muss im Ringen um höhere Ölpreise auf Sicht fahren;Wegen Käufermangels brachten die Hersteller zuletzt rund eine Milliarde Barrel Öl auf Halde. ;"Die großen Erdölproduzenten stehen in der Coronakrise vor schweren Entscheidungen. Mit einer Kappung der Fördermengen konnten die in der OPEC+ zusammengeschlossenen Länder den freien Fall der Ölpreise zwar stoppen. Doch steigen die Preise zu sehr, kommt die US-Schieferölproduktion wieder auf Hochtouren, die sich erst ab einem bestimmten Niveau rentiert. Mit der zusätzlichen Produktion käme der Ölpreis jedoch wieder unter Druck - der Erfolg bei dessen Stützung könnte zunichtegemacht werden. Überfüllte Lagerbestände und eine kollabierte Nachfrage wegen der Eindämmungsmaßnahmen im Kampf gegen die Coronaviruspandemie hatten den Ölpreis je Fass (159 Liter) im April unter 20 Dollar (17,9 Euro) fallen lassen. Mittlerweile kostet die Nordseesorte Brent schon wieder rund 40 Dollar je Fass. Nach dem Willen der Produzenten sollte sich dieser Preis nicht mehr allzu stark erhöhen. ""Der Plan ist, an den Preisen von 40 bis 50 Dollar pro Barrel festzuhalten"", sagt ein Insider von russischer Seite, der mit den Gesprächen in der OPEC+ zu diesem Thema vertraut ist. "" Denn sobald sie weiter ansteigen, sagen wir auf 70 Dollar, begünstigt das eine zu hohe Ölförderung, einschließlich der Förderung von US-Schiefer."" D ie Schieferölbranche macht bei Preisen zwischen 50 und 70 Dollar Gewinne. Mitte April hatten sich die Organisation Erdölproduzierender Länder plus Russland (OPEC+) darauf geeinigt, die Tagesproduktion um 9,7 Millionen Barrel zu senken.";;;;;
kurier;https://kurier.at/chronik/oesterreich/beschlagnahme-von-raserfahrzeugen-gewessler-novelle-verfassungswidrig/402260664;afd, spo, ns, us, usa, ss, schi, sp, leiche;15.12.2022;nan;24.10.2024;15.12.22, 18:00;;;Beschlagnahme von Raserfahrzeugen: Gewessler-Novelle verfassungswidrig?;Verfassungs- und Verkehrsjuristen halten es für problematisch, dass Lenker von Luxusautos gegenüber jenen von Gebrauchtwagen stark benachteiligt werden - das Ministerium kontert. ;Vor rund einer Woche wurde von Verkehrsministerin Leonore Gewessler (Grüne) die 34. Novelle der Straßenverkehrsordnung (StVO) in die Begutachtung geschickt. Das Ziel des Gesetzes: „Weitere Verschärfung der Sanktionen bei extremsten Geschwindigkeitsübertretungen“. Die überwiegende Mehrheit der Österreicher unterstützt die vorgesehene Konfiszierung von Raserfahrzeugen, laut Umfragen etwa zwei Drittel der Bevölkerung. Namhafte Juristen äußern gegenüber dem KURIER nun aber verfassungsrechtliche Bedenken. Zwar sei die geplante Beschlagnahme von Raserfahrzeugen prinzipiell möglich, lautet der Tenor, allerdings sollen die Erlöse aus der Versteigerung des Autos oder Motorrads komplett einbehalten werden. 70 Prozent sollen in den Verkehrssicherheitsfonds („Wunschkennzeichen-Topf“) gehen, 30 Prozent an jene Behörde, die das Verfahren führt.;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/sankt-poelten/900-unterschriften-gegen-geplanten-fussballplatz-in-st-poelten/401768154;spo, ns, us, usa, ss, sp;13.10.2021;nan;24.10.2024;13.10.21, 14:36;;;900 Unterschriften gegen geplanten Fußballplatz in St. Pölten;Fußballanlagen-Bau am Kremserberg stößt noch vor Baugenehmigung auf enormen Widerstand.;"Der KURIER berichtet verstärkt aus der Landeshauptstadt St. Pölten. Wenn Sie über alle wichtigen Themen in der Stadt informiert bleiben wollen, dann können Sie sich hier oder am Ende des Artikels für den wöchentlichen Newsletter ""Ganz St. Pölten"" anmelden. Seit knapp einem halben Jahr ist bekannt, dass der SC St. Pölten eine neue Heimstätte sucht. Genauso lange regt sich aber am Kremserberg der Landeshauptstadt bereits Gegenwind für das Projekt, da die Stadt St. Pölten dort einen möglichen Standort für die neue Fußballanlage sieht. Anrainer, die als IG Kremserberg gegen die Umsetzung des Projekts kämpfen, befürchten durch den Bau der Sportanlage nicht nur mehr Verkehr, Lärm und Lichtverschmutzung, sondern auch die Vernichtung ihres Naherholungsgebiets „Panoramaweg“. Ihrem Anliegen hätten sich laut einer Aussendung von Dienstag bereits 900 Unterstützende angeschlossen. Nun hätte man durch einen Zeitungsbericht erfahren, dass „bei einem kurzfristigen Termin zwischen der Stadt und dem Fußballklub bereits alles unter Dach und Fach sei“, was für Empörung sorgte.";;;;;
kurier;https://kurier.at/chronik/oesterreich/erstes-land-setzt-oesterreich-auf-rote-liste-1577-corona-neuinfektionen/401184841;spo, europa, rna, usa, neos, sp, csu, mrna, amerika, flüchtlingskrise, impfstoff, bip, israel, ischgl, ns, demo, frankreich, lockdown, pandemie, ss, afrika, grenzen, corona, politik, asien, övp, kontaktbeschränkungen, christ, us, schi, regierung, markus söder;11.02.2021;nan;24.10.2024;11.02.21, 11:37;;;Deutschland stuft Tirol als Mutationsgebiet ein;;;;;;;
